"id" "text" "screenname" "isretweet" "retweeted" "created"
"318" "539494298082091008" "RT @UPS: 10 years since their last white Xmas, we delivered snow to Corpus Christi. http://t.co/tK4T1M5kDs #WishesDelivered
https://t.co/ad…" "Seth_Vincent01" TRUE FALSE 1417460438
"319" "539493184548917249" "I really hope @UPS didn't manage to forget my package had been sitting there for 2 weeks. This is a bit ridiculous." "GospelOfIHM" FALSE FALSE 1417460173
"320" "539493178626158592" "@UPS understaffed at Redmond WA will call" "vacuousp9" FALSE FALSE 1417460171
"321" "539492896765140992" "Women Who Work

@UPS is heading to the SCOTUS to fight for their right to discriminate against pregnant women. http://t.co/o1DmJgJd3Y" "tim2pt0" FALSE FALSE 1417460104
"322" "539492821787762688" "RT @terrycrews: Look how @UPS packaged and shipped my TV! Man, this is the worst--- http://t.co/GqOezl3SXg" "louDaav" TRUE FALSE 1417460086
"323" "539492316629958656" "RT @TheAMAs: That time when @UPS came to the #AMAs to give stars AMAzing gifts in the Gifting Lounge...  http://t.co/sWy2aLvK0l http://t…" "SophiaBoo1D" TRUE FALSE 1417459966
"324" "539490367666540544" "RT @UPS: Avoid late or rushed deliveries this holiday season with the UPS Year-End Holiday Schedule: http://t.co/cMQk9SQyck http://t.co/kki…" "A_H_Escovedo27" TRUE FALSE 1417459501
"325" "539489861619949568" "All of @UPS is proud to lend a hand! @GovChristie @UPSers #SeasonOfService #WishesDelivered" "UPSPolicy" FALSE FALSE 1417459380
"326" "539488088624726016" "If you use @UPS to ship your Christmas gifts, do not be shocked if an empty box arrives.  @Amazon - I am talking to you." "AngelaTC" FALSE FALSE 1417458958
"327" "539487269066121216" "OK question for @UPS:  you guys want to deliver stuff when I'm at work, can I schedule a late drop-off, or pick it up in your distro center?" "bassguitarbill" FALSE FALSE 1417458762
"328" "539484912118550528" "Waiting for a birth cert from vital records, super important a&amp; @UPS puts a note on the door noone home to receive. Bloody hell I'm not!" "InnkeeperVA" FALSE FALSE 1417458200
"329" "539484852211683328" "@UPS why is my package scheduled for delivery today and it's not out for delivery yet ????" "Shera92" FALSE FALSE 1417458186
"330" "539484747953471489" "Literally waiting ALL DAY for UPS next day delivery (scanned sent 11/26) &amp; they leave a sticker on the door. No one home! Really #UPS @UPS" "InnkeeperVA" FALSE FALSE 1417458161
"331" "539483889186930688" "@USPS and @UPS are going to be so busy delivering all my  #CyberMonday deals" "rachael_harten" FALSE FALSE 1417457956
"332" "539482428507963394" "@UPS paid a large premium for expedited shipping Friday and it's STILL not here #fail #poorcustomerservice" "EcoChicTO" FALSE FALSE 1417457608
"333" "539481890819158017" "And the worst customer service of 2014 goes to... @UPS @UPSHelp - Id love to get a copy of the client services telephone excuses, 9 calls " "JamesHutchTweet" FALSE FALSE 1417457480
"334" "539481266639613953" "@UPS thanks for the email that my package was delivered. Next time try ringing my doorbell" "JustinMPettit" FALSE FALSE 1417457331
"335" "539480845912784896" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "nomrqxy" TRUE FALSE 1417457231
"336" "539480040367718400" "@UPS tossed a package on our wet doorstep and did not even bother to knock on the door. Not to mention we're also due rain #UPS #poorservice" "XondraDay" FALSE FALSE 1417457039
"337" "539479787430244352" "MT @UPS: It’s Cyber Monday–do you have UPS My Choice?Choose the delivery options that fit your life http://t.co/SvqKcGrgFw" "OTL_USA" FALSE FALSE 1417456979
"338" "539479601362509824" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "premslata" TRUE FALSE 1417456934
"339" "539478971268599808" "RT @TheRebelChick: MAKE A WISH &amp; @UPS will donate $1 to a charity in need! #ad Find out more: http://t.co/zayawPRIV2 #WishesDelivered http:…" "MomOf3fromCLE" TRUE FALSE 1417456784
"340" "539478894462898176" "RT @TheRebelChick: MAKE A WISH &amp; @UPS will donate $1 to a charity in need! #ad Find out more: http://t.co/zayawPRIV2 #WishesDelivered http:…" "Tammileetips" TRUE FALSE 1417456766
"341" "539478786870214657" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "osdkush026" TRUE FALSE 1417456740
"342" "539478202989543425" "Thank you @UPS for losing my shipment. I am in IL not Cali.  I needed it last week not this coming Friday.  #Fail #ShippingBlues" "TECH_KyleJ" FALSE FALSE 1417456601
"343" "539478175429169153" "“Severe weather conditions have delayed delivery.” :( Or maybe was it that detour to Mississauga for no reason @UPS? http://t.co/zODxoYqWyc" "agileanimal" FALSE FALSE 1417456594
"344" "539477235976392704" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "Help4Instagram" TRUE FALSE 1417456370
"345" "539476523578060800" "hey @UPS you guys SUCK" "blelli" FALSE FALSE 1417456200
"346" "539476471585062912" "Check out my wish. Every wish shared with #WishesDelivered, @UPS will donate $1 to 1 of 3 charity partners. http://t.co/vCJ1Jl4ebR" "MomAmongChaos" FALSE FALSE 1417456188
"347" "539476438886662144" "RT @505whitemic: I gotta start doing business with @FedEx or @UPS, only thing slower than the postal service is their customer service.

#G…" "W3MG_Network" TRUE FALSE 1417456180
"348" "539476190680338432" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "WildRetweeters" TRUE FALSE 1417456121
"349" "539476121943674880" "@UPS Yes, please repost! I hope more people make the same wish as me." "MomAmongChaos" FALSE FALSE 1417456105
"350" "539476089543090176" "@Canaduh_YG forgot about the 35$ shipping charge thanks @ups" "Canaduh_YG" FALSE FALSE 1417456097
"351" "539476075022389248" "RT @_MissyElliott: “@allofmytoes: Thanks for the vitamin water @upsu @ups. 48 hour row still going strong @Row2Recovery http://t.co/iowR8mU…" "Row2Recovery" TRUE FALSE 1417456093
"352" "539475983074873344" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "ismihake" TRUE FALSE 1417456072
"353" "539475923184418816" "I gotta start doing business with @FedEx or @UPS, only thing slower than the postal service is their customer service.

#GGNoobs" "505whitemic" FALSE FALSE 1417456057
"354" "539475726529875968" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "ouklynba" TRUE FALSE 1417456010
"355" "539475610095988736" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "tadifho" TRUE FALSE 1417455983
"356" "539475438629056512" "@UPS is THE WORST! Lost my package and refuses to do anything about it. Every package should matter and so should my peace of mind." "sweetdarln" FALSE FALSE 1417455942
"357" "539475027373355009" "So @UPS are completely useless. Not only do they break my parcel...they send it to the wrong address...and then bill me twice!! #neveragain" "dancivico" FALSE FALSE 1417455844
"358" "539474913141489665" "Awesome! RT @fejotubifoje: RT @unitedwayccr: Go @UPS! A team of UPS managers will volunteer 6x this month with our nonprofit partners. @s" "unitedwayccr" FALSE FALSE 1417455816
"359" "539474705497866240" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "ncenczus" TRUE FALSE 1417455767
"360" "539474533745319936" "Its #CyberMonday- @UPS Pulse of the Online Shopper: http://t.co/EwLsygysTV via @YouTube" "ExportMissouri" FALSE FALSE 1417455726
"361" "539474286889541632" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "cvletuxh" TRUE FALSE 1417455667
"362" "539474053581766656" "I left a @ups info notice for you @darrickhartman #NoOneHome #SignatureRequired" "iminlikewithu" FALSE FALSE 1417455611
"363" "539473961877528576" "RT @JesselynRadack: #SCOTUS to hear case seeking job protection for #pregnant women aft @UPS worker loses wages, health benefits, pension
h…" "jp_dutch" TRUE FALSE 1417455590
"364" "539473946400550912" "RT @UPS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @ToysforTots_USA, @SalvationArmyUS &amp; @BGCA_Clubs. #WishesDe…" "Glouisa" TRUE FALSE 1417455586
"365" "539473926091735041" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "ppudah" TRUE FALSE 1417455581
"366" "539473840624402434" "RT @SalvationArmyUS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @UPS, @ToysforTots_USA, &amp; @BGCA_Clubs. #WishesD…" "Glouisa" TRUE FALSE 1417455561
"367" "539473666551992320" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "askavosr" TRUE FALSE 1417455519
"368" "539473347759722496" "My #CondoSeniors saw the @UPS Golf cart and trailer. Want one. But asked where is the Pod located :) https://t.co/QdXCkvRwTc" "5wa" FALSE FALSE 1417455443
"369" "539473341552549888" ".@UPS Shipping a package from Lynchburg, VA to Columbus, OH. Now it's in Hodgkins, IL. How does this even happen?! http://t.co/zpQQyXLWTk" "hickmanish" FALSE FALSE 1417455442
"370" "539473233402408960" "@UPS will #3DPrint you a personalized sex toy. #Finally http://t.co/pzkTwEmGDS" "3D_Innovation" FALSE FALSE 1417455416
"371" "539472950957993984" "RT @UPS: Avoid late or rushed deliveries this holiday season with the UPS Year-End Holiday Schedule: http://t.co/cMQk9SQyck http://t.co/kki…" "WenLingLai" TRUE FALSE 1417455349
"372" "539472715892015104" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "UniversalBuzzes" TRUE FALSE 1417455293
"373" "539472558899228673" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "piebwtex" TRUE FALSE 1417455255
"374" "539472507917844480" "RT @weyhrauchlaw: No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ…" "WebTraffickers" TRUE FALSE 1417455243
"375" "539472371497721856" "No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ @UPS @UPSHelp" "weyhrauchlaw" FALSE FALSE 1417455210
"376" "539472164798205952" "So much online shopping. Can I tip the @UPS @FedEx and @USPS delivery people?" "samiamboyle" FALSE FALSE 1417455161
"377" "539471896258281475" "@UPS 2 weeks and £140 later. Still no apology or package from UPS. Awful service." "lctweets1" FALSE FALSE 1417455097
"378" "539470878044868608" "Louie loves when @UPS shows-up! http://t.co/WmzQq3ZFoG" "frgelfant" FALSE FALSE 1417454854
"379" "539470871094890496" "RT @TheRebelChick: MAKE A WISH &amp; @UPS will donate $1 to a charity in need! #ad Find out more: http://t.co/zayawPRIV2 #WishesDelivered http:…" "MommyMusings" TRUE FALSE 1417454853
"380" "539470839138512897" "RT @JesselynRadack: #SCOTUS to hear case seeking job protection for #pregnant women aft @UPS worker loses wages, health benefits, pension
h…" "brenboo1" TRUE FALSE 1417454845
"381" "539470663694966784" "RT @JesselynRadack: #SCOTUS to hear case seeking job protection for #pregnant women aft @UPS worker loses wages, health benefits, pension
h…" "Thomas_Drake1" TRUE FALSE 1417454803
"382" "539470625832587266" "Just saw a @UPS truck and a @FedEx truck racing. My life is now complete haha" "saiga_plus" FALSE FALSE 1417454794
"383" "539469860057530370" "RT @SalvationArmyUS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @UPS, @ToysforTots_USA, &amp; @BGCA_Clubs. #WishesD…" "KASUradio" TRUE FALSE 1417454612
"384" "539469599654154240" "No medical doctor req'red? Would you let a pilot perform your surgery? Treat your medical ailment? http://t.co/UJtfjPUvKJ #FAA @UPS @UPSHelp" "weyhrauchlaw" FALSE FALSE 1417454550
"385" "539469578028322817" "RT @weyhrauchlaw: #FAA @FAANews @UPS @UPS_News Medical school, or any kind of medical training for that matter, is obviously overrated http…" "LakerolIs" TRUE FALSE 1417454544
"386" "539469332930371585" "RT @SalvationArmyUS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @UPS, @ToysforTots_USA, &amp; @BGCA_Clubs. #WishesD…" "GuevarElsy" TRUE FALSE 1417454486
"387" "539468884630597632" "RT @SalvationArmyUS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @UPS, @ToysforTots_USA, &amp; @BGCA_Clubs. #WishesD…" "TommyScroggins" TRUE FALSE 1417454379
"388" "539468858944655360" "RT @SalvationArmyUS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @UPS, @ToysforTots_USA, &amp; @BGCA_Clubs. #WishesD…" "labonte2000" TRUE FALSE 1417454373
"389" "539468465292476416" "Legit was on the phone for 45 mins with @UPS just trying to figure out where my package is, that's not right, do your job!!!" "AreasRene" FALSE FALSE 1417454279
"390" "539468311818678272" "RT @SalvationArmyUS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @UPS, @ToysforTots_USA, &amp; @BGCA_Clubs. #WishesD…" "The_TradeCenter" TRUE FALSE 1417454243
"391" "539467890169110529" "Case Seeking Job Protections for Pregnant Woman, former @UPS employee, Heads to Supreme Court  http://t.co/B6naX0yHBl" "h_posner" FALSE FALSE 1417454142
"392" "539467885538967552" "@UPS sends a heads up to those last-minute holiday shoppers - via @PghBizTimes http://t.co/Ng4i1IFm7h" "PghEntrepreneur" FALSE FALSE 1417454141
"393" "539467811555639296" "RT @SalvationArmyUS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @UPS, @ToysforTots_USA, &amp; @BGCA_Clubs. #WishesD…" "sorryimnita" TRUE FALSE 1417454123
"394" "539467774285058049" "Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @UPS, @ToysforTots_USA, &amp; @BGCA_Clubs. #WishesDelivered" "SalvationArmyUS" FALSE FALSE 1417454114
"395" "539467765061812224" "MAKE A WISH &amp; @UPS will donate $1 to a charity in need! #ad Find out more: http://t.co/zayawPRIV2 #WishesDelivered http://t.co/wi32XqnF6b" "TheRebelChick" FALSE FALSE 1417454112
"396" "539466639541301248" "WHERE THE HELL IS MY PHONE @UPS" "___angelll___" FALSE FALSE 1417453844
"397" "539466223030120448" "Member News: For every wish you share using #WishesDelivered, @UPS will donate $1 to one of three charity partners http://t.co/V3RUrNi1CD" "BCCCC" FALSE FALSE 1417453745
"398" "539466134547103744" "RT @JesselynRadack: #SCOTUS to hear case seeking job protection for #pregnant women aft @UPS worker loses wages, health benefits, pension
h…" "carminemac" TRUE FALSE 1417453723
"399" "539466119414042625" "Assuming two-day delivery. Be kind to your package deliverers. #usps #ups #fedex @UPS @USPS @FedEx http://t.co/t0ghJORYtQ" "joemachop" FALSE FALSE 1417453720
"400" "539466054763053056" "RT @ChanceTheTrappa: Fuck you dawg @ups" "mommy_sole" TRUE FALSE 1417453704
